HIP,bjd,rv,rverr,exptime,fwhm,bis,tel,snr
15527,2455626.51575794,39.9745422608501,0.0004877622368692,900.0065,6.85565318644224,-0.0213220482224514,HARPS-B,131.0
15527,2455779.93584693,39.9829239718169,0.0004392759870217,899.9999,6.85843144532216,-0.0166960183328868,HARPS-B,143.7
15527,2455815.8872427,39.9901357168164,0.000450657333962,900.0004,6.85423105061942,-0.0188781997040124,HARPS-B,143.9
15527,2455826.79424915,39.9932094672585,0.0005080645735118,900.006,6.85545347554311,-0.0202835718812509,HARPS-B,126.1
15527,2455845.79231035,39.7916970267355,0.0006144596640062,900.0001,6.8658667261082,-0.023230721942177,HARPS-B,104.3
15527,2455870.69568217,39.9270217902878,0.0004291169960548,900.0056,6.85951472320478,-0.0191003551535687,HARPS-B,148.5
15527,2455897.61650969,39.9407321194744,0.0004209898232171,899.9996,6.85897639031413,-0.0205552100349919,HARPS-B,151.2
15527,2455923.65124375,39.9497242627898,0.0004747055407764,899.9998,6.85824454822816,-0.0175967368531289,HARPS-B,137.7
15527,2456118.96238625,39.9676954540431,0.0004771018807048,900.0002,6.83706033209753,-0.0217781882935526,HARPS-B,135.6
15527,2456195.77742292,39.9712127648793,0.00046598379838,900.0063,6.85695143163017,-0.0211667000711699,HARPS-B,135.5
15527,2456229.74511747,39.9761459110142,0.000456317233903,899.9995,6.86100172027339,-0.0201122394910982,HARPS-B,140.0
15527,2456252.62844847,39.9756600043415,0.0005007710487058,900.007,6.85786324188599,-0.0216293866061434,HARPS-B,127.6
15527,2456284.67314286,39.9776683934491,0.0003997578160501,900.0008,6.86617449500594,-0.0212475294206556,HARPS-B,162.6
15527,2456323.60078402,39.978784255243,0.000449232448318,900.0006,6.86712429227411,-0.0199912928266031,HARPS-B,143.3
15527,2457035.61436247,39.9592136761924,0.0004561610592241,900.0005,6.87444879338103,-0.0155507982631349,HARPS-B,142.8
15527,2457035.6511192,39.9597348096898,0.0004268994660242,900.0012,6.87607670877015,-0.0145852589968527,HARPS-B,152.5
15527,2457039.55331382,39.7806411836203,0.0003489970274328,900.002,6.87224009705141,-0.0150983916849441,HARPS-B,187.7
15527,2457046.52253312,39.8855255567287,0.0003895324289356,900.0015,6.87062058065611,-0.0163900706449311,HARPS-B,166.0
15527,2457050.52133476,39.8991895543185,0.0003769954893985,900.0007,6.87078351334205,-0.0170975789357755,HARPS-B,172.2
