bjd,rv,rverr,exptime,fwhm,bis,contrast,tel
2456907.85984066,-9.376758387585118,0.0006883252957509679,900.0017,6.98041625209596,-0.032657634936096996,48.16131443005429,HARPS-B
2456960.7951848,-9.37778257300803,0.000584607288562388,900.0013,6.9783371079751095,-0.0321374511773911,48.188548340321,HARPS-B
2456961.75444682,-9.377746484665971,0.000595451826891858,900.0019,6.9773583579450795,-0.0318737619524363,48.18065508771979,HARPS-B
2456963.75954646,-9.37906710511685,0.000603961320928992,900.001,6.97951942492046,-0.0370731523976069,48.171952869566,HARPS-B
2456964.80615937,-9.381086350216851,0.000619763032450862,900.0018,6.9788971476353,-0.0344809231336161,48.19087510370971,HARPS-B
2456965.74484948,-9.38238393652301,0.000487741487579871,900.001,6.97544500880183,-0.0331140725066561,48.1713034186413,HARPS-B
2456966.77989725,-9.38236730157577,0.000695888994881345,900.002,6.97608636715775,-0.0312069409646707,48.1822065549714,HARPS-B
2457025.61317667,-9.376836730044909,0.000595037464335332,900.0018,6.978396148822321,-0.0342490828286497,48.1812424972274,HARPS-B
2457026.65595863,-9.37689333751023,0.000737884719172506,900.0018,6.97574210309847,-0.0338524452427293,48.2192925259447,HARPS-B
2457027.62206339,-9.378905668609038,0.000816504845121932,900.0016,6.97415851779108,-0.0330389712001953,48.21651384402989,HARPS-B
